rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,x_pos,y_pos,,,,,,,,,
-63,-61,-61,-46,-60,-62,-66,-63,3,1,,,,,,,,,
-66,-61,-63,-53,-64,-67,-60,-68,3,1,,,,,,,,,
-73,-68,-65,-49,-55,-66,-66,-64,3,1,,,,,,,,,
-67,-61,-65,-53,-55,-62,-59,-73,3,1,,,,,,,,,
-73,-67,-57,-48,-59,-62,-75,-75,3,1,,,,,,,,,
-67,-60,-66,-52,-56,-62,-59,-70,3,1,,,,,,,,,
-64,-70,-59,-46,-59,-61,-71,-67,3,1,,,,,,,,,
-68,-61,-61,-48,-63,-67,-66,-69,3,1,,,,,,,,,
-67,-71,-59,-41,-58,-62,-69,-58,3,1,,,,,,,,,
-67,-60,-59,-48,-63,-62,-71,-67,3,1,,,,,,,,,
-68,-62,-64,-53,-62,-61,-61,-69,3,1,,,,,,,,,
-67,-70,-58,-41,-58,-62,-71,-63,3,1,,,,,,,,,
-66,-71,-58,-48,-58,-62,-68,-62,3,1,,,,,,,,,
-66,-62,-60,-53,-55,-68,-67,-64,3,1,,,,,,,,,
-67,-62,-65,-53,-62,-68,-68,-64,3,1,,,,,,,,,
-66,-62,-58,-53,-62,-68,-69,-71,3,1,,,,,,,,,
-67,-70,-65,-48,-55,-62,-68,-63,3,1,,,,,,,,,
-67,-59,-59,-48,-58,-70,-67,-64,3,1,,,,,,,,,
-67,-59,-64,-48,-58,-67,-60,-70,3,1,,,,,,,,,
-67,-69,-65,-46,-55,-62,-69,-62,3,1,,,,,,,,,
-66,-70,-58,-48,-55,-62,-67,-64,3,1,,,,,,,,,
-67,-59,-61,-48,-63,-62,-67,-71,3,1,,,,,,,,,
-67,-62,-65,-53,-55,-62,-60,-70,3,1,,,,,,,,,
-67,-62,-65,-53,-55,-63,-69,-61,3,1,,,,,,,,,
-67,-59,-61,-50,-58,-70,-67,-71,3,1,,,,,,,,,
-67,-62,-65,-53,-63,-70,-60,-62,3,1,,,,,,,,,
-68,-68,-61,-48,-55,-62,-72,-64,3,1,,,,,,,,,
-67,-59,-65,-50,-58,-69,-66,-70,3,1,,,,,,,,,
-66,-62,-58,-48,-58,-69,-67,-67,3,1,,,,,,,,,
-68,-67,-58,-53,-55,-63,-73,-63,3,1,,,,,,,,,
-67,-62,-65,-48,-58,-69,-67,-62,3,1,,,,,,,,,
-68,-67,-61,-53,-63,-59,-59,-63,3,1,,,,,,,,,
-67,-62,-65,-46,-55,-62,-58,-68,3,1,,,,,,,,,
-65,-62,-65,-52,-58,-69,-66,-61,3,1,,,,,,,,,
-68,-59,-60,-48,-58,-62,-65,-61,3,1,,,,,,,,,
-67,-59,-63,-53,-55,-63,-70,-68,3,1,,,,,,,,,
-67,-67,-58,-52,-65,-63,-58,-65,3,1,,,,,,,,,
-65,-59,-58,-53,-55,-63,-60,-65,3,1,,,,,,,,,
-68,-59,-61,-48,-55,-63,-58,-65,3,1,,,,,,,,,
-66,-59,-61,-41,-57,-68,-65,-61,3,1,,,,,,,,,
-67,-66,-59,-51,-58,-62,-59,-65,3,1,,,,,,,,,
-66,-59,-61,-47,-55,-62,-65,-61,3,1,,,,,,,,,
-66,-67,-61,-53,-63,-62,-58,-68,3,1,,,,,,,,,
-67,-62,-65,-41,-55,-62,-72,-61,3,1,,,,,,,,,
-67,-67,-59,-53,-55,-62,-65,-61,3,1,,,,,,,,,
-67,-59,-61,-46,-65,-68,-59,-67,3,1,,,,,,,,,
-67,-62,-61,-46,-63,-70,-71,-70,3,1,,,,,,,,,
-67,-62,-61,-48,-58,-62,-66,-65,3,1,,,,,,,,,
-67,-59,-61,-48,-63,-62,-71,-69,3,1,,,,,,,,,
-67,-62,-65,-51,-55,-63,-70,-68,3,1,,,,,,,,,
-65,-62,-65,-48,-55,-62,-69,-60,3,1,,,,,,,,,
-66,-69,-59,-53,-58,-61,-66,-68,3,1,,,,,,,,,
-66,-59,-61,-46,-65,-62,-70,-60,3,1,,,,,,,,,
-68,-62,-64,-48,-55,-62,-72,-59,3,1,,,,,,,,,
-66,-61,-58,-48,-58,-61,-65,-64,3,1,,,,,,,,,
-68,-60,-60,-46,-65,-69,-60,-60,3,1,,,,,,,,,
-68,-62,-61,-48,-55,-62,-69,-58,3,1,,,,,,,,,
-67,-60,-65,-48,-56,-60,-69,-67,3,1,,,,,,,,,
-67,-68,-65,-48,-55,-61,-70,-68,3,1,,,,,,,,,
-67,-68,-58,-53,-58,-68,-70,-70,3,1,,,,,,,,,
-65,-69,-59,-53,-59,-68,-65,-72,3,1,,,,,,,,,
-71,-59,-61,-48,-61,-63,-59,-62,3,1,,,,,,,,,
-66,-61,-61,-53,-57,-61,-66,-72,3,1,,,,,,,,,
-68,-68,-58,-48,-59,-68,-59,-62,3,1,,,,,,,,,
-66,-61,-67,-51,-57,-61,-70,-61,3,1,,,,,,,,,
-66,-61,-62,-53,-57,-61,-66,-69,3,1,,,,,,,,,
-67,-69,-67,-48,-62,-61,-66,-72,3,1,,,,,,,,,
-68,-69,-62,-53,-57,-65,-67,-73,3,1,,,,,,,,,
-71,-59,-66,-48,-62,-62,-70,-75,3,1,,,,,,,,,
-69,-69,-62,-53,-56,-61,-70,-62,3,1,,,,,,,,,
-66,-69,-62,-53,-57,-70,-66,-74,3,1,,,,,,,,,
-72,-59,-66,-48,-62,-62,-70,-62,3,1,,,,,,,,,
-66,-58,-61,-53,-56,-69,-66,-75,3,1,,,,,,,,,
-71,-59,-66,-49,-61,-62,-70,-62,3,1,,,,,,,,,
-67,-66,-61,-53,-56,-69,-66,-70,3,1,,,,,,,,,
-71,-68,-59,-48,-59,-62,-66,-73,3,1,,,,,,,,,
-69,-60,-57,-53,-56,-61,-59,-60,3,1,,,,,,,,,
-68,-60,-63,-48,-55,-62,-70,-60,3,1,,,,,,,,,
-69,-59,-63,-53,-55,-61,-59,-60,3,1,,,,,,,,,
-68,-60,-63,-53,-55,-61,-59,-69,3,1,,,,,,,,,
-67,-60,-59,-48,-56,-61,-66,-76,3,1,,,,,,,,,
-64,-72,-59,-46,-62,-63,-71,-62,3,1,,,,,,,,,
-65,-59,-66,-48,-56,-62,-66,-62,3,1,,,,,,,,,
-66,-59,-65,-53,-58,-61,-66,-62,3,1,,,,,,,,,
-65,-59,-61,-53,-58,-62,-67,-69,3,1,,,,,,,,,
-65,-59,-62,-53,-58,-68,-70,-76,3,1,,,,,,,,,
-66,-61,-58,-48,-56,-62,-70,-62,3,1,,,,,,,,,
-66,-69,-66,-49,-56,-62,-66,-69,3,1,,,,,,,,,
-66,-69,-61,-53,-58,-68,-59,-71,3,1,,,,,,,,,
-66,-69,-62,-53,-58,-68,-69,-74,3,1,,,,,,,,,
-66,-61,-66,-45,-61,-62,-67,-69,3,1,,,,,,,,,
-66,-69,-62,-60,-58,-68,-59,-76,3,1,,,,,,,,,
-65,-70,-61,-49,-56,-68,-59,-68,3,1,,,,,,,,,
-65,-60,-59,-53,-58,-68,-71,-79,3,1,,,,,,,,,
-71,-60,-59,-48,-62,-62,-71,-62,3,1,,,,,,,,,
-65,-61,-61,-44,-56,-68,-59,-69,3,1,,,,,,,,,
-66,-69,-61,-47,-58,-62,-71,-75,3,1,,,,,,,,,
-65,-59,-64,-45,-61,-68,-65,-70,3,1,,,,,,,,,
-74,-70,-58,-53,-58,-62,-72,-62,3,1,,,,,,,,,
-65,-60,-65,-49,-56,-68,-66,-71,3,1,,,,,,,,,
-73,-60,-57,-41,-62,-61,-71,-62,3,1,,,,,,,,,
-66,-61,-59,-49,-56,-67,-59,-75,3,1,,,,,,,,,
-67,-60,-56,-46,-63,-62,-66,-69,3,1,,,,,,,,,
-67,-69,-59,-53,-58,-62,-60,-81,3,1,,,,,,,,,
-67,-68,-59,-53,-58,-62,-60,-61,3,1,,,,,,,,,
-65,-62,-59,-45,-62,-61,-69,-67,3,1,,,,,,,,,
-67,-68,-63,-44,-55,-67,-68,-67,3,1,,,,,,,,,
-67,-69,-59,-48,-58,-62,-59,-68,3,1,,,,,,,,,
-66,-59,-59,-53,-62,-67,-68,-62,3,1,,,,,,,,,
-65,-62,-63,-47,-55,-67,-69,-63,3,1,,,,,,,,,
-67,-68,-64,-41,-58,-63,-69,-64,3,1,,,,,,,,,
-66,-70,-58,-48,-63,-63,-67,-69,3,1,,,,,,,,,
-68,-61,-62,-53,-56,-61,-60,-61,3,1,,,,,,,,,
-66,-70,-57,-46,-56,-67,-71,-65,3,1,,,,,,,,,
-67,-73,-68,-48,-59,-62,-68,-71,3,1,,,,,,,,,
-68,-59,-65,-48,-60,-61,-67,-61,3,1,,,,,,,,,
-69,-60,-60,-45,-56,-67,-71,-65,3,1,,,,,,,,,
-64,-70,-64,-48,-60,-63,-67,-70,3,1,,,,,,,,,
-69,-59,-60,-48,-62,-61,-59,-61,3,1,,,,,,,,,
-71,-61,-60,-46,-56,-61,-70,-65,3,1,,,,,,,,,
-64,-70,-64,-48,-60,-68,-68,-71,3,1,,,,,,,,,
-67,-70,-63,-49,-60,-68,-68,-69,3,1,,,,,,,,,
-67,-70,-60,-53,-61,-62,-71,-63,3,1,,,,,,,,,
-70,-61,-63,-53,-56,-61,-71,-63,3,1,,,,,,,,,
-70,-61,-63,-53,-57,-61,-69,-64,3,1,,,,,,,,,
-66,-70,-59,-48,-59,-69,-59,-68,3,1,,,,,,,,,
-70,-59,-60,-53,-62,-63,-71,-62,3,1,,,,,,,,,
-70,-60,-60,-46,-56,-61,-70,-64,3,1,,,,,,,,,
-65,-69,-58,-46,-56,-63,-71,-64,3,1,,,,,,,,,
-64,-69,-58,-52,-59,-67,-59,-69,3,1,,,,,,,,,
-67,-70,-63,-48,-62,-62,-67,-68,3,1,,,,,,,,,
-73,-70,-63,-53,-63,-62,-60,-69,3,1,,,,,,,,,
-71,-71,-58,-47,-64,-62,-60,-66,3,1,,,,,,,,,
-67,-70,-58,-45,-58,-61,-74,-63,3,1,,,,,,,,,
-64,-61,-60,-48,-55,-67,-69,-68,3,1,,,,,,,,,
-70,-59,-64,-53,-58,-61,-73,-62,3,1,,,,,,,,,
-64,-61,-60,-48,-63,-61,-67,-66,3,1,,,,,,,,,
-66,-69,-58,-48,-55,-67,-67,-67,3,1,,,,,,,,,
-69,-70,-58,-48,-56,-62,-66,-70,3,1,,,,,,,,,
-71,-70,-64,-48,-53,-68,-60,-70,3,1,,,,,,,,,
-64,-59,-64,-53,-60,-62,-61,-62,3,1,,,,,,,,,
-64,-60,-60,-53,-62,-63,-70,-69,3,1,,,,,,,,,
-66,-61,-64,-45,-56,-69,-59,-73,3,1,,,,,,,,,
-64,-70,-60,-47,-60,-61,-73,-63,3,1,,,,,,,,,
-67,-61,-64,-48,-56,-68,-60,-68,3,1,,,,,,,,,
-72,-59,-60,-53,-62,-62,-76,-71,3,1,,,,,,,,,
-66,-61,-59,-42,-55,-71,-74,-69,3,1,,,,,,,,,
-69,-71,-60,-52,-63,-63,-68,-67,3,1,,,,,,,,,
-66,-61,-59,-45,-56,-62,-61,-70,3,1,,,,,,,,,
-64,-59,-60,-53,-62,-68,-67,-65,3,1,,,,,,,,,
-69,-60,-58,-48,-55,-63,-60,-71,3,1,,,,,,,,,
-63,-60,-60,-48,-62,-61,-71,-61,3,1,,,,,,,,,
-66,-60,-61,-53,-62,-67,-73,-69,3,1,,,,,,,,,
-64,-69,-63,-47,-58,-62,-73,-61,3,1,,,,,,,,,
-68,-58,-62,-48,-62,-67,-74,-63,3,1,,,,,,,,,
-70,-60,-62,-53,-53,-62,-67,-68,3,1,,,,,,,,,
-65,-60,-64,-51,-57,-68,-73,-66,3,1,,,,,,,,,
-67,-61,-58,-53,-67,-63,-66,-62,3,1,,,,,,,,,
-67,-60,-64,-48,-55,-62,-59,-67,3,1,,,,,,,,,
-66,-60,-61,-53,-58,-68,-59,-66,3,1,,,,,,,,,
-69,-61,-61,-53,-65,-63,-73,-66,3,1,,,,,,,,,
-66,-61,-59,-48,-55,-62,-68,-62,3,1,,,,,,,,,
-66,-67,-59,-45,-58,-69,-60,-68,3,1,,,,,,,,,
-69,-68,-66,-53,-58,-68,-60,-67,3,1,,,,,,,,,
-66,-60,-65,-53,-58,-68,-76,-66,3,1,,,,,,,,,
-68,-61,-60,-46,-62,-67,-68,-69,3,1,,,,,,,,,
-66,-60,-60,-52,-62,-67,-59,-61,3,1,,,,,,,,,
-68,-61,-58,-48,-55,-67,-59,-61,3,1,,,,,,,,,
-67,-59,-59,-48,-55,-63,-71,-66,3,1,,,,,,,,,
-68,-61,-59,-48,-58,-61,-68,-65,3,1,,,,,,,,,
-67,-67,-65,-53,-63,-67,-69,-67,3,1,,,,,,,,,
-68,-61,-65,-48,-63,-66,-59,-61,3,1,,,,,,,,,
-66,-60,-58,-49,-55,-62,-72,-65,3,1,,,,,,,,,
-68,-61,-59,-48,-56,-62,-68,-61,3,1,,,,,,,,,
-67,-61,-65,-46,-58,-62,-68,-66,3,1,,,,,,,,,
-67,-67,-61,-53,-63,-62,-72,-61,3,1,,,,,,,,,
-66,-57,-59,-46,-55,-62,-72,-64,3,1,,,,,,,,,
-68,-67,-61,-50,-62,-66,-60,-60,3,1,,,,,,,,,
-65,-61,-59,-48,-58,-62,-68,-64,3,1,,,,,,,,,
-68,-67,-64,-47,-62,-66,-60,-68,3,1,,,,,,,,,
-67,-61,-59,-53,-55,-62,-72,-60,3,1,,,,,,,,,
-65,-61,-65,-48,-62,-62,-67,-64,3,1,,,,,,,,,
-65,-67,-65,-48,-62,-67,-60,-68,3,1,,,,,,,,,
-68,-58,-58,-53,-58,-62,-70,-60,3,1,,,,,,,,,
-65,-67,-61,-46,-64,-61,-60,-65,3,1,,,,,,,,,
-68,-61,-59,-49,-50,-63,-72,-66,3,1,,,,,,,,,
-67,-67,-60,-48,-60,-61,-60,-64,3,1,,,,,,,,,
-68,-61,-59,-53,-56,-62,-74,-66,3,1,,,,,,,,,
-68,-61,-64,-53,-55,-63,-66,-62,3,1,,,,,,,,,
-66,-67,-61,-48,-67,-67,-60,-66,3,1,,,,,,,,,
-68,-61,-65,-53,-56,-62,-65,-62,3,1,,,,,,,,,
-66,-61,-61,-48,-62,-65,-60,-66,3,1,,,,,,,,,
-67,-60,-68,-48,-56,-61,-72,-71,3,1,,,,,,,,,
-67,-61,-60,-53,-60,-63,-73,-62,3,1,,,,,,,,,
-65,-67,-59,-48,-61,-62,-59,-65,3,1,,,,,,,,,
-67,-61,-65,-48,-56,-63,-73,-61,3,1,,,,,,,,,
-65,-61,-59,-57,-57,-69,-62,-63,3,1,,,,,,,,,
-68,-61,-58,-53,-62,-65,-62,-66,3,1,,,,,,,,,
-71,-60,-64,-46,-55,-63,-69,-62,3,1,,,,,,,,,
-66,-62,-60,-53,-61,-67,-70,-62,3,1,,,,,,,,,
-69,-67,-55,-53,-65,-62,-67,-62,3,1,,,,,,,,,
-65,-61,-63,-46,-55,-62,-60,-64,3,1,,,,,,,,,
-66,-62,-64,-46,-60,-68,-67,-62,3,1,,,,,,,,,
-67,-61,-59,-48,-59,-67,-68,-61,3,1,,,,,,,,,
-67,-66,-58,-53,-65,-61,-68,-61,3,1,,,,,,,,,
-67,-60,-64,-48,-56,-64,-61,-66,3,1,,,,,,,,,
-68,-61,-59,-41,-55,-62,-68,-66,3,1,,,,,,,,,
-67,-61,-63,-47,-60,-61,-76,-62,3,1,,,,,,,,,
-67,-61,-59,-48,-55,-62,-70,-63,3,1,,,,,,,,,
-65,-61,-60,-49,-61,-61,-69,-64,3,1,,,,,,,,,
-67,-60,-58,-44,-56,-62,-70,-64,3,1,,,,,,,,,
-68,-60,-64,-46,-60,-63,-59,-62,3,1,,,,,,,,,
-66,-61,-65,-49,-58,-65,-69,-64,3,1,,,,,,,,,
-69,-67,-58,-53,-63,-61,-67,-65,3,1,,,,,,,,,
-67,-61,-64,-48,-55,-62,-72,-62,3,1,,,,,,,,,
-66,-61,-65,-48,-55,-69,-67,-69,3,1,,,,,,,,,
-66,-61,-59,-53,-60,-68,-68,-60,3,1,,,,,,,,,
-66,-61,-60,-48,-55,-62,-65,-66,3,1,,,,,,,,,
-65,-69,-58,-53,-58,-62,-61,-65,3,1,,,,,,,,,
-71,-60,-65,-48,-55,-67,-75,-65,3,1,,,,,,,,,
-65,-67,-58,-48,-63,-68,-74,-62,3,1,,,,,,,,,
-66,-59,-64,-49,-55,-63,-66,-68,3,1,,,,,,,,,
-65,-60,-64,-49,-55,-67,-59,-66,3,1,,,,,,,,,
-69,-61,-65,-44,-62,-67,-72,-69,3,1,,,,,,,,,
-70,-61,-58,-47,-61,-66,-67,-60,3,1,,,,,,,,,
-64,-68,-59,-53,-59,-62,-70,-71,3,1,,,,,,,,,
-64,-60,-57,-47,-62,-65,-72,-67,3,1,,,,,,,,,
-64,-59,-58,-46,-62,-62,-74,-71,3,1,,,,,,,,,
-64,-68,-65,-48,-55,-62,-59,-64,3,1,,,,,,,,,
-64,-59,-58,-53,-59,-62,-60,-70,3,1,,,,,,,,,
-64,-59,-57,-48,-60,-62,-67,-64,3,1,,,,,,,,,
-65,-67,-59,-53,-56,-61,-59,-65,3,1,,,,,,,,,
-67,-67,-60,-53,-59,-62,-71,-68,3,1,,,,,,,,,
-65,-62,-62,-47,-57,-63,-66,-65,3,1.5,,,,,,,,,
-65,-62,-59,-54,-58,-58,-58,-72,3,1.5,,,,,,,,,
-61,-60,-71,-46,-68,-62,-58,-62,3,1.5,,,,,,,,,
-61,-59,-71,-47,-66,-65,-66,-65,3,1.5,,,,,,,,,
-64,-62,-61,-54,-56,-65,-59,-71,3,1.5,,,,,,,,,
-62,-60,-61,-44,-58,-61,-65,-72,3,1.5,,,,,,,,,
-65,-62,-88,-47,-66,-58,-66,-65,3,1.5,,,,,,,,,
-64,-62,-60,-46,-58,-64,-66,-71,3,1.5,,,,,,,,,
-62,-59,-76,-54,-65,-64,-58,-71,3,1.5,,,,,,,,,
-62,-60,-61,-47,-66,-58,-65,-65,3,1.5,,,,,,,,,
-62,-61,-62,-53,-57,-61,-66,-65,3,1.5,,,,,,,,,
-64,-62,-59,-46,-57,-61,-66,-73,3,1.5,,,,,,,,,
-63,-60,-59,-47,-66,-64,-58,-63,3,1.5,,,,,,,,,
-62,-61,-62,-53,-58,-61,-65,-74,3,1.5,,,,,,,,,
-64,-60,-60,-47,-57,-64,-58,-62,3,1.5,,,,,,,,,
-63,-61,-70,-47,-66,-64,-59,-63,3,1.5,,,,,,,,,
-62,-62,-63,-54,-57,-62,-66,-69,3,1.5,,,,,,,,,
-64,-62,-59,-47,-65,-65,-60,-65,3,1.5,,,,,,,,,
-61,-61,-62,-54,-57,-61,-64,-67,3,1.5,,,,,,,,,
-66,-62,-59,-46,-58,-65,-70,-71,3,1.5,,,,,,,,,
-65,-59,-61,-47,-57,-66,-69,-79,3,1.5,,,,,,,,,
-63,-61,-60,-54,-57,-66,-65,-82,3,1.5,,,,,,,,,
-63,-62,-59,-47,-57,-59,-67,-66,3,1.5,,,,,,,,,
-61,-62,-67,-54,-68,-60,-67,-66,3,1.5,,,,,,,,,
-61,-61,-65,-54,-71,-62,-59,-66,3,1.5,,,,,,,,,
-61,-61,-60,-46,-57,-66,-59,-66,3,1.5,,,,,,,,,
-64,-62,-59,-48,-57,-65,-59,-65,3,1.5,,,,,,,,,
-64,-63,-58,-46,-57,-66,-68,-65,3,1.5,,,,,,,,,
-64,-62,-56,-47,-57,-56,-65,-73,3,1.5,,,,,,,,,
-62,-60,-59,-46,-57,-59,-65,-65,3,1.5,,,,,,,,,
-63,-60,-65,-54,-69,-62,-68,-70,3,1.5,,,,,,,,,
-61,-60,-65,-54,-57,-62,-59,-66,3,1.5,,,,,,,,,
-64,-62,-59,-46,-58,-58,-64,-64,3,1.5,,,,,,,,,
-61,-62,-59,-47,-66,-62,-64,-76,3,1.5,,,,,,,,,
-61,-60,-59,-54,-66,-63,-64,-64,3,1.5,,,,,,,,,
-61,-61,-65,-54,-57,-65,-67,-65,3,1.5,,,,,,,,,
-64,-61,-59,-47,-58,-58,-60,-64,3,1.5,,,,,,,,,
-64,-62,-59,-54,-67,-59,-59,-65,3,1.5,,,,,,,,,
-63,-60,-59,-54,-57,-62,-64,-82,3,1.5,,,,,,,,,
-61,-60,-59,-46,-57,-65,-65,-81,3,1.5,,,,,,,,,
-61,-62,-58,-46,-58,-64,-68,-65,3,1.5,,,,,,,,,
-61,-60,-59,-54,-57,-65,-65,-74,3,1.5,,,,,,,,,
-61,-61,-65,-44,-57,-58,-68,-64,3,1.5,,,,,,,,,
-64,-63,-59,-47,-67,-64,-59,-65,3,1.5,,,,,,,,,
-59,-60,-59,-54,-57,-58,-65,-73,3,1.5,,,,,,,,,
-63,-60,-59,-46,-57,-58,-64,-71,3,1.5,,,,,,,,,
-62,-60,-65,-48,-57,-62,-68,-64,3,1.5,,,,,,,,,
-65,-61,-59,-54,-57,-64,-64,-71,3,1.5,,,,,,,,,
-62,-62,-59,-46,-57,-59,-68,-65,3,1.5,,,,,,,,,
-61,-60,-65,-44,-67,-62,-68,-63,3,1.5,,,,,,,,,
-64,-61,-58,-47,-67,-62,-59,-64,3,1.5,,,,,,,,,
-64,-65,-58,-54,-57,-65,-60,-65,3,1.5,,,,,,,,,
-64,-62,-59,-46,-57,-58,-65,-69,3,1.5,,,,,,,,,
-62,-62,-65,-46,-57,-62,-66,-65,3,1.5,,,,,,,,,
-61,-60,-59,-47,-66,-65,-59,-78,3,1.5,,,,,,,,,
-65,-61,-65,-46,-57,-59,-67,-76,3,1.5,,,,,,,,,
-61,-62,-59,-54,-57,-62,-66,-75,3,1.5,,,,,,,,,
-61,-62,-66,-46,-58,-63,-67,-65,3,1.5,,,,,,,,,
-64,-60,-56,-48,-66,-65,-59,-66,3,1.5,,,,,,,,,
-65,-60,-59,-54,-58,-59,-67,-77,3,1.5,,,,,,,,,
-62,-61,-65,-46,-57,-62,-59,-65,3,1.5,,,,,,,,,
-61,-62,-59,-41,-58,-63,-59,-66,3,1.5,,,,,,,,,
-65,-62,-59,-47,-65,-60,-66,-73,3,1.5,,,,,,,,,
-63,-62,-58,-46,-58,-63,-68,-65,3,1.5,,,,,,,,,
-63,-62,-65,-44,-58,-63,-67,-65,3,1.5,,,,,,,,,
-62,-62,-59,-46,-57,-62,-67,-66,3,1.5,,,,,,,,,
-61,-60,-65,-47,-65,-65,-58,-66,3,1.5,,,,,,,,,
-61,-62,-59,-54,-57,-59,-67,-64,3,1.5,,,,,,,,,
-62,-62,-59,-48,-65,-59,-67,-66,3,1.5,,,,,,,,,
-63,-62,-66,-48,-57,-63,-67,-66,3,1.5,,,,,,,,,
-63,-62,-65,-54,-58,-65,-59,-71,3,1.5,,,,,,,,,
-61,-62,-59,-47,-58,-65,-66,-66,3,1.5,,,,,,,,,
-65,-60,-59,-46,-66,-65,-59,-66,3,1.5,,,,,,,,,
-65,-64,-66,-46,-58,-65,-59,-66,3,1.5,,,,,,,,,
-61,-62,-65,-46,-58,-65,-59,-73,3,1.5,,,,,,,,,
-65,-60,-59,-48,-57,-59,-67,-65,3,1.5,,,,,,,,,
-61,-62,-65,-54,-57,-62,-59,-66,3,1.5,,,,,,,,,
-66,-62,-65,-44,-57,-65,-59,-71,3,1.5,,,,,,,,,
-64,-60,-59,-47,-57,-59,-65,-65,3,1.5,,,,,,,,,
-62,-61,-59,-54,-57,-59,-67,-65,3,1.5,,,,,,,,,
-65,-62,-65,-54,-57,-62,-59,-71,3,1.5,,,,,,,,,
-65,-62,-59,-46,-66,-65,-67,-65,3,1.5,,,,,,,,,
-65,-63,-58,-47,-66,-64,-59,-71,3,1.5,,,,,,,,,
-61,-61,-60,-41,-66,-65,-59,-65,3,1.5,,,,,,,,,
-66,-60,-60,-47,-57,-60,-65,-65,3,1.5,,,,,,,,,
-65,-59,-59,-54,-57,-60,-65,-65,3,1.5,,,,,,,,,
-66,-60,-59,-54,-58,-61,-67,-65,3,1.5,,,,,,,,,
-62,-62,-59,-46,-58,-61,-59,-71,3,1.5,,,,,,,,,
-61,-61,-60,-47,-57,-59,-66,-66,3,1.5,,,,,,,,,
-65,-58,-60,-46,-58,-65,-59,-70,3,1.5,,,,,,,,,
-62,-61,-59,-47,-66,-65,-59,-65,3,1.5,,,,,,,,,
-61,-61,-60,-47,-57,-65,-65,-65,3,1.5,,,,,,,,,
-61,-61,-59,-54,-58,-59,-67,-65,3,1.5,,,,,,,,,
-62,-64,-59,-46,-66,-62,-59,-67,3,1.5,,,,,,,,,
-61,-61,-59,-54,-57,-59,-67,-68,3,1.5,,,,,,,,,
-65,-59,-65,-46,-66,-62,-59,-66,3,1.5,,,,,,,,,
-61,-61,-60,-47,-56,-65,-66,-67,3,1.5,,,,,,,,,
-65,-58,-60,-46,-58,-62,-59,-66,3,1.5,,,,,,,,,
-61,-62,-59,-47,-66,-60,-67,-70,3,1.5,,,,,,,,,
-63,-62,-66,-46,-58,-65,-65,-66,3,1.5,,,,,,,,,
-66,-58,-59,-54,-57,-60,-59,-66,3,1.5,,,,,,,,,
-62,-62,-66,-47,-66,-65,-65,-66,3,1.5,,,,,,,,,
-61,-62,-60,-54,-57,-66,-65,-66,3,1.5,,,,,,,,,
-67,-62,-59,-54,-57,-56,-66,-65,3,1.5,,,,,,,,,
-66,-61,-59,-48,-57,-66,-59,-73,3,1.5,,,,,,,,,
-61,-62,-66,-54,-66,-59,-66,-66,3,1.5,,,,,,,,,
-67,-59,-60,-47,-67,-59,-66,-66,3,1.5,,,,,,,,,
-62,-64,-60,-47,-57,-59,-65,-65,3,1.5,,,,,,,,,
-63,-61,-59,-46,-67,-60,-65,-66,3,1.5,,,,,,,,,
-64,-61,-59,-47,-57,-62,-67,-64,3,1.5,,,,,,,,,
-67,-62,-66,-46,-58,-64,-67,-67,3,1.5,,,,,,,,,
-67,-62,-66,-48,-58,-65,-66,-67,3,1.5,,,,,,,,,
-68,-58,-60,-46,-65,-60,-65,-67,3,1.5,,,,,,,,,
-62,-61,-59,-47,-57,-60,-68,-72,3,1.5,,,,,,,,,
-67,-61,-67,-48,-65,-64,-70,-67,3,1.5,,,,,,,,,
-61,-61,-59,-54,-56,-65,-65,-69,3,1.5,,,,,,,,,
-61,-58,-59,-47,-56,-61,-58,-73,3,1.5,,,,,,,,,
-67,-62,-67,-46,-57,-63,-69,-64,3,1.5,,,,,,,,,
-65,-58,-60,-47,-57,-61,-68,-65,3,1.5,,,,,,,,,
-62,-60,-59,-49,-57,-61,-59,-64,3,1.5,,,,,,,,,
-66,-62,-66,-54,-57,-60,-65,-66,3,1.5,,,,,,,,,
-62,-63,-59,-54,-58,-62,-58,-80,3,1.5,,,,,,,,,
-64,-62,-66,-54,-57,-67,-67,-78,3,1.5,,,,,,,,,
-64,-61,-59,-47,-65,-60,-67,-64,3,1.5,,,,,,,,,
-62,-61,-60,-46,-67,-59,-66,-83,3,1.5,,,,,,,,,
-64,-62,-67,-54,-57,-61,-57,-83,3,1.5,,,,,,,,,
-66,-62,-66,-54,-57,-61,-57,-68,3,1.5,,,,,,,,,
-61,-61,-66,-54,-58,-64,-67,-65,3,1.5,,,,,,,,,
-63,-62,-59,-47,-65,-59,-67,-78,3,1.5,,,,,,,,,
-61,-61,-66,-53,-57,-61,-58,-80,3,1.5,,,,,,,,,
-65,-61,-63,-54,-57,-63,-58,-67,3,1.5,,,,,,,,,
-66,-61,-60,-46,-58,-64,-67,-65,3,1.5,,,,,,,,,
-66,-60,-63,-54,-57,-61,-65,-78,3,1.5,,,,,,,,,
-63,-61,-60,-46,-64,-63,-57,-66,3,1.5,,,,,,,,,
-61,-62,-58,-47,-57,-60,-66,-64,3,1.5,,,,,,,,,
-66,-60,-64,-54,-57,-60,-57,-77,3,1.5,,,,,,,,,
